id,round,opponent_team,was_home,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,yellow_cards,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,defensive_contribution,value,selected,transfers_in,transfers_out
334,2,4,True,90,4,0,0,0,1,0,17,0,0.00,0.01,0.01,1.67,19,50,336009,21539,11842
334,3,5,False,90,4,0,0,0,1,0,10,0,0.00,0.01,0.01,2.19,13,50,326555,40504,42593
334,4,17,True,90,7,0,1,0,1,0,27,0,0.00,0.02,0.02,0.88,11,50,410571,135153,68507
334,5,8,True,90,6,0,0,1,0,0,22,0,0.40,0.01,0.41,1.06,8,50,492213,74089,25942
335,1,18,False,90,13,1,0,1,0,3,37,0,0.10,0.05,0.15,0.66,16,60,80326,0,0
335,2,4,True,90,4,0,0,0,1,0,13,0,0.07,0.01,0.08,1.67,16,60,255319,81344,13679
335,3,5,False,90,2,0,0,0,1,0,7,0,0.32,0.10,0.42,2.19,6,60,303711,62176,49557
335,4,17,True,87,3,0,0,1,0,0,16,0,0.43,0.07,0.50,0.59,10,60,291170,29721,49086
335,5,8,True,90,5,0,0,1,0,0,13,0,0.05,0.08,0.13,1.06,13,60,291868,24102,32411
336,1,18,False,24,1,0,0,0,0,0,10,0,0.00,0.16,0.16,0.13,5,60,45369,0,0
336,2,4,True,68,2,0,0,0,1,0,11,0,0.08,0.01,0.09,0.74,2,60,40559,1355,9168
336,3,5,False,61,3,0,0,1,0,0,9,0,0.00,0.01,0.01,0.24,0,59,32691,2519,10891
336,4,17,True,71,9,1,0,1,0,1,35,0,0.07,0.08,0.15,0.58,6,59,29116,2061,6666
336,5,8,True,75,3,0,0,1,0,0,17,0,0.02,0.01,0.03,0.68,5,58,50221,19172,5061
337,1,18,False,81,3,0,0,1,0,0,16,0,0.01,0.01,0.02,0.58,7,55,87156,0,0
337,2,4,True,45,1,0,0,0,1,0,6,0,0.00,0.01,0.01,0.55,3,55,85405,2593,8433
337,3,5,False,28,1,0,0,0,1,0,5,0,0.00,0.00,0.00,1.95,0,55,70876,2026,16094
337,4,17,True,18,1,0,0,0,1,0,4,0,0.00,0.00,0.00,0.30,1,54,61613,1095,11412
337,5,8,True,22,1,0,0,0,0,0,5,0,0.00,0.00,0.00,0.40,4,54,54410,849,8790
338,1,18,False,90,5,0,0,1,0,0,18,0,0.00,0.04,0.04,0.66,13,55,132659,0,0
338,2,4,True,90,2,0,0,0,1,0,12,0,0.01,0.09,0.10,1.67,10,55,133624,4591,9441
338,3,5,False,90,2,0,0,0,1,0,13,0,0.00,0.01,0.01,2.19,11,55,117203,3562,19269
338,4,17,True,90,7,0,1,0,1,0,25,0,0.07,0.02,0.09,0.88,12,54,103938,2529,17018
338,5,8,True,90,5,0,0,1,0,0,19,0,0.00,0.10,0.10,1.06,14,54,102625,5751,9951
339,1,18,False,8,1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.07,0,50,12582,0,0
339,2,4,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,12723,575,1631
339,3,5,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,10952,639,2604
339,4,17,True,2,1,0,0,0,1,0,4,0,0.00,0.00,0.00,0.28,0,49,10180,693,1806
339,5,8,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,49,9382,466,1443
343,1,18,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,11272,0,0
343,2,4,True,22,1,0,0,0,0,0,2,0,0.24,0.01,0.25,0.93,2,50,11703,863,1736
343,3,5,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,11657,1599,2291
343,4,17,True,7,1,0,0,0,1,0,4,0,0.11,0.00,0.11,0.28,2,50,10690,786,1993
343,5,8,True,23,1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.40,1,49,10249,721,1430
345,1,18,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,23052,0,0
345,2,4,True,45,1,0,0,0,0,0,6,0,0.00,0.01,0.01,1.13,11,50,21386,899,4233
345,3,5,False,72,5,0,1,0,1,0,18,0,0.53,0.01,0.54,0.87,8,49,21765,3466,4501
345,4,17,True,71,6,0,1,1,0,0,24,0,0.06,0.03,0.09,0.58,5,49,25771,5747,3168
345,5,8,True,67,2,0,0,1,0,0,0,1,0.14,0.00,0.14,0.66,5,49,35115,10406,3333
346,1,18,False,90,1,0,0,1,0,0,-2,1,0.13,0.00,0.13,0.66,2,60,2823371,0,0
346,2,4,True,90,8,1,0,0,1,2,31,0,0.92,0.02,0.94,1.67,4,60,2823193,84314,188936
346,3,5,False,72,1,0,0,0,1,0,0,1,0.56,0.06,0.62,0.87,3,60,2612462,198586,343228
346,4,17,True,77,10,1,1,1,0,2,37,1,0.87,0.00,0.87,0.59,5,60,2292933,100296,477804
346,5,8,True,90,2,0,0,1,0,0,7,0,0.52,0.00,0.52,1.06,8,60,2888883,533433,142974
347,1,18,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,55,53564,0,0
347,2,4,True,21,4,0,1,0,0,0,18,0,0.10,0.00,0.10,0.93,1,55,51231,1917,9544
347,3,5,False,17,1,0,0,0,0,0,2,0,0.17,0.14,0.31,1.32,0,55,50649,5427,8539
347,4,17,True,12,1,0,0,0,1,0,4,0,0.00,0.01,0.01,0.28,1,54,51359,6623,7677
347,5,8,True,14,1,0,0,0,0,0,4,0,0.00,0.00,0.00,0.37,2,54,51218,6227,7661
385,1,18,False,90,9,0,0,1,0,2,28,0,0.00,0.00,0.00,0.66,0,50,265439,0,0
385,2,4,True,90,3,0,0,0,1,0,20,0,0.00,0.00,0.00,1.67,0,50,437245,63794,15104
385,3,5,False,90,3,0,0,0,1,0,18,0,0.00,0.00,0.00,2.19,0,50,532682,81497,48820
385,4,17,True,90,3,0,0,0,1,0,17,0,0.00,0.00,0.00,0.88,0,50,583002,64368,49123
385,5,8,True,90,10,0,0,1,0,3,34,0,0.00,0.00,0.00,1.06,0,50,601728,32312,31298
598,1,18,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,1842,0,0
598,2,4,True,56,1,0,0,0,1,0,9,0,0.00,0.00,0.00,1.32,6,45,2511,354,279
598,3,5,False,90,4,0,0,0,1,0,12,0,0.00,0.57,0.57,2.19,10,45,2951,729,528
598,4,17,True,90,2,0,0,0,1,0,8,0,0.05,0.00,0.05,0.88,9,45,4919,2774,1276
598,5,8,True,90,6,0,0,1,0,0,27,0,0.07,0.01,0.08,1.06,4,45,6514,1258,476
641,3,5,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,242,177,28
641,4,17,True,18,1,0,0,0,1,0,1,0,0.00,0.00,0.00,0.30,2,45,576,322,105
641,5,8,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,877,363,143
648,3,5,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,1030,1015,196
648,4,17,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,1465,754,362
648,5,8,True,1,1,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0,50,1449,363,410
350,1,17,False,90,2,0,0,0,2,0,7,0,0.00,0.00,0.00,1.58,0,55,302846,0,0
350,2,18,True,90,0,0,0,0,2,0,-5,1,0.00,0.00,0.00,2.30,0,55,377543,25307,21223
350,3,12,False,90,8,0,0,1,0,1,35,0,0.00,0.00,0.00,0.75,0,55,402518,42521,57990
350,4,10,True,90,9,0,0,1,0,2,29,0,0.00,0.00,0.00,0.70,0,55,438381,45421,29829
350,5,3,False,90,8,0,0,1,0,2,30,0,0.00,0.00,0.00,0.79,0,55,422308,20069,24482
356,1,17,False,90,2,0,0,0,2,0,8,1,0.25,0.01,0.26,1.58,11,65,1670280,0,0
356,2,18,True,90,1,0,0,0,2,0,5,0,0.00,0.03,0.03,2.30,7,65,1939518,74614,79120
356,3,12,False,90,6,0,0,1,0,0,32,0,0.00,0.02,0.02,0.75,7,65,1837428,67650,273435
356,4,10,True,90,8,0,0,1,0,0,25,0,0.00,0.01,0.01,0.70,10,65,1832589,79775,128080
356,5,3,False,90,8,0,0,1,0,0,26,0,0.00,0.01,0.01,0.79,13,65,1767010,34977,91998
357,1,17,False,90,0,0,0,0,2,0,3,1,0.01,0.09,0.10,1.58,2,55,302241,0,0
357,2,18,True,70,1,0,0,0,2,0,9,0,0.00,0.02,0.02,2.23,6,55,339802,24520,33569
357,3,12,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,55,309643,25094,70400
357,4,10,True,18,1,0,0,0,0,0,12,0,0.00,0.12,0.12,0.10,4,54,231759,4729,86611
357,5,3,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,53,198877,3000,42805
358,1,17,False,90,0,0,0,0,2,0,3,1,0.02,0.02,0.04,1.58,7,55,332539,0,0
358,2,18,True,70,1,0,0,0,2,0,9,0,0.00,0.01,0.01,2.23,8,55,347978,15645,34387
358,3,12,False,90,5,0,0,1,0,0,23,1,0.00,0.03,0.03,0.75,5,55,302995,13999,65051
358,4,10,True,45,1,0,0,0,0,0,6,0,0.00,0.01,0.01,0.30,3,54,288013,12338,34462
358,5,3,False,90,6,0,0,1,0,0,22,0,0.05,0.01,0.06,0.79,7,54,246708,3035,43472
362,1,17,False,69,1,0,0,0,2,0,9,0,0.00,0.02,0.02,1.04,3,50,205604,0,0
362,2,18,True,76,3,0,0,0,2,0,13,0,0.00,0.05,0.05,2.23,11,50,235410,22712,18156
362,3,12,False,90,5,0,0,1,0,0,28,1,0.00,0.03,0.03,0.75,9,50,277052,56823,40517
362,4,10,True,90,9,0,0,1,0,3,36,0,0.00,0.02,0.02,0.70,5,50,298463,48593,32349
362,5,3,False,90,6,0,0,1,0,0,26,0,0.00,0.02,0.02,0.79,8,50,355709,69754,19011
364,1,17,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,6683,0,0
364,2,18,True,19,1,0,0,0,0,0,4,0,0.04,0.01,0.05,0.07,0,50,7352,339,982
364,3,12,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,7858,487,1087
364,4,10,True,45,1,0,0,0,0,0,2,0,0.00,0.01,0.01,0.40,3,49,7588,362,1296
364,5,3,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,49,7658,299,661
366,1,17,False,62,2,0,0,0,2,0,16,0,0.26,0.04,0.30,0.51,5,75,1122658,0,0
366,2,18,True,90,4,0,1,0,2,0,23,1,0.23,0.20,0.43,2.30,10,75,1118328,24923,123262
366,3,12,False,90,3,0,0,1,0,0,14,0,0.18,0.05,0.23,0.65,4,75,1044657,69030,190379
366,4,10,True,90,3,0,0,1,0,0,14,0,0.11,0.06,0.17,0.70,9,74,837754,30578,230170
366,5,3,False,70,6,0,1,1,0,0,25,0,0.22,0.05,0.27,0.66,8,73,650329,5737,179586
367,1,17,False,90,12,1,0,0,2,3,33,0,0.30,0.15,0.45,1.58,12,70,310403,0,0
367,2,18,True,70,5,0,1,0,2,0,21,0,0.00,0.65,0.65,2.23,3,70,653797,205704,27751
367,3,12,False,90,11,0,2,1,0,2,43,0,0.06,0.40,0.46,0.75,10,71,933667,234993,131181
367,4,10,True,30,1,0,0,0,0,0,3,0,0.08,0.02,0.10,0.16,2,72,1328735,670039,312532
367,5,3,False,90,3,0,0,1,0,0,13,0,0.20,0.49,0.69,0.79,5,72,1383393,175676,156133
368,1,17,False,90,8,1,0,0,2,1,29,0,0.85,0.27,1.12,1.58,7,70,3733259,0,0
368,2,18,True,90,4,0,0,0,2,0,24,0,0.16,0.17,0.33,2.30,13,70,4309636,245003,67405
368,3,12,False,90,3,0,0,1,0,0,20,0,0.16,0.08,0.24,0.75,9,70,4313411,281021,386428
368,4,10,True,90,3,0,0,1,0,0,25,0,0.12,0.28,0.40,0.70,6,70,4135360,274640,516804
368,5,3,False,80,2,0,0,1,0,0,5,1,0.13,0.02,0.15,0.66,6,70,3685230,91695,497521
369,1,17,False,62,2,0,0,0,2,0,9,0,0.04,0.02,0.06,0.51,3,60,104767,0,0
369,2,18,True,19,1,0,0,0,0,0,5,0,0.00,0.03,0.03,0.07,0,60,106917,5547,14877
369,3,12,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,59,77015,3473,35409
369,4,10,True,18,1,0,0,0,0,0,-1,0,0.11,0.00,0.11,0.10,1,58,60213,3022,23413
369,5,3,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,58,52264,1736,11327
371,1,17,False,77,5,0,1,0,2,0,26,0,0.06,0.05,0.11,1.10,11,60,172067,0,0
371,2,18,True,19,1,0,0,0,0,0,7,0,0.00,0.01,0.01,0.07,1,60,196536,15005,15183
371,3,12,False,26,1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.17,2,60,168420,10774,44970
371,4,10,True,59,1,0,0,0,0,0,13,0,0.04,0.01,0.05,0.54,10,59,140580,5155,38272
371,5,3,False,9,1,0,0,0,0,0,3,0,0.00,0.01,0.01,0.14,1,59,124836,3604,22928
372,1,17,False,27,1,0,0,0,0,0,9,0,0.00,0.01,0.01,1.07,3,55,151941,0,0
372,2,18,True,76,2,0,0,0,2,0,10,0,0.00,0.39,0.39,2.23,10,55,156781,6567,21508
372,3,12,False,83,2,0,0,1,0,0,14,1,0.08,0.02,0.10,0.60,11,55,147584,10622,28058
372,4,10,True,30,1,0,0,0,0,0,7,0,0.02,0.02,0.04,0.16,4,54,145908,12996,20813
372,5,3,False,90,5,0,0,1,0,0,19,0,0.00,0.05,0.05,0.79,13,54,141772,11435,19335
375,1,17,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,3729,0,0
375,2,18,True,13,1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.07,5,50,3607,139,673
375,3,12,False,6,1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.15,0,50,3899,503,822
375,4,10,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,49,4195,427,712
375,5,3,False,19,1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.14,5,49,4129,188,538
377,1,17,False,27,4,0,1,0,0,0,15,0,0.10,0.04,0.14,1.07,0,65,48042,0,0
377,2,18,True,90,6,1,0,0,2,0,24,1,0.32,0.19,0.51,2.30,7,65,60184,6486,5913
377,3,12,False,63,3,0,0,1,0,0,9,0,0.00,0.02,0.02,0.58,4,65,147326,83211,23201
377,4,10,True,59,1,0,0,0,0,0,5,0,0.10,0.00,0.10,0.54,2,65,130437,20664,30617
377,5,3,False,18,1,0,0,0,0,0,7,0,0.00,0.06,0.06,0.14,3,65,105157,5622,30611
379,1,17,False,90,2,0,0,0,2,0,6,0,1.09,0.01,1.10,1.58,1,90,1493302,0,0
379,2,18,True,90,8,1,0,0,2,2,30,0,0.99,0.00,0.99,2.30,1,90,1629014,73036,101133
379,3,12,False,63,13,2,0,1,0,3,61,0,0.21,0.05,0.26,0.58,3,90,1811350,181587,206849
379,4,10,True,90,2,0,0,1,0,0,5,0,0.50,0.00,0.50,0.70,1,91,2626358,732640,109055
379,5,3,False,80,8,1,0,1,0,3,31,1,0.75,0.02,0.77,0.66,1,91,2350302,139899,242932
381,1,17,False,12,1,0,0,0,0,0,4,0,0.03,0.00,0.03,0.48,1,50,1626,0,0
381,2,18,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,2137,156,210
381,3,12,False,1,1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.10,0,50,2473,161,378
381,4,10,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,2699,155,318
381,5,3,False,9,1,0,0,0,0,0,7,0,0.25,0.00,0.25,0.14,0,50,2933,207,295
579,1,17,False,20,1,0,0,0,0,0,3,0,0.00,0.03,0.03,0.54,4,55,211388,0,0
579,2,18,True,13,0,0,0,0,0,0,-1,1,0.00,0.01,0.01,0.07,1,55,267054,23907,33774
579,3,12,False,90,8,0,0,1,0,0,27,0,0.00,0.01,0.01,0.75,10,54,212525,11375,80540
579,4,10,True,71,6,0,0,1,0,0,24,0,0.00,0.00,0.00,0.60,4,54,292366,59861,17887
579,5,3,False,90,7,0,0,1,0,1,28,0,0.00,0.01,0.01,0.79,5,54,315443,36773,17488
627,3,12,False,26,1,0,0,0,0,0,5,0,0.00,0.07,0.07,0.17,0,80,145340,135788,19616
627,4,10,True,71,3,0,0,1,0,0,9,0,0.21,0.03,0.24,0.60,5,80,238639,116804,45863
627,5,3,False,71,3,0,0,1,0,0,8,0,0.05,0.03,0.08,0.66,3,80,203917,24870,45767
155,1,10,False,25,1,0,0,0,0,0,6,0,0.00,0.02,0.02,0.28,3,70,442051,0,0
155,2,5,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,70,430662,14954,89165
155,3,7,True,75,3,0,0,1,0,0,17,0,0.13,0.12,0.25,1.00,3,69,341334,30968,132936
155,4,16,False,81,2,0,0,1,0,0,17,1,0.18,0.13,0.31,0.50,10,69,344271,39194,51882
155,5,20,True,90,7,1,0,0,3,0,33,0,0.04,0.26,0.30,3.57,5,69,380480,56551,32926
237,1,8,True,90,9,0,1,1,0,1,36,0,0.24,0.32,0.56,1.96,12,60,1434152,0,0
237,2,3,False,90,4,0,0,0,1,0,16,0,0.02,0.07,0.09,2.16,13,60,1595715,122688,60020
237,3,7,True,86,3,0,0,1,0,0,12,0,0.02,0.04,0.06,1.35,5,60,1152171,81681,473152
237,4,16,False,45,1,0,0,0,0,0,15,0,0.00,0.01,0.01,0.80,10,59,900785,43012,343691
237,5,20,True,74,5,0,1,0,3,0,31,0,0.10,0.14,0.24,3.15,4,59,784775,43488,191140
384,1,3,True,90,3,0,0,0,1,0,12,0,0.00,0.00,0.00,0.65,0,55,722204,0,0
384,2,8,False,90,0,0,0,0,1,0,5,0,0.00,0.00,0.00,0.66,0,55,828113,34008,44952
384,3,7,True,90,7,0,0,1,0,0,29,0,0.00,0.00,0.00,1.37,0,55,836587,71140,120065
384,4,16,False,90,7,0,0,1,0,0,29,0,0.00,0.00,0.00,1.00,0,55,797609,32234,78476
384,5,20,True,90,2,0,0,0,3,0,9,0,0.00,0.00,0.00,3.57,0,55,879025,58809,42423
387,1,3,True,62,2,0,0,0,1,0,5,0,0.07,0.41,0.48,0.55,2,65,1877660,0,0
387,2,8,False,88,2,0,0,0,1,0,11,0,0.02,0.02,0.04,0.66,1,65,2068744,68784,107330
387,3,7,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,65,1933486,97243,291030
387,4,16,False,8,1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.50,0,64,1381174,8499,547090
387,5,20,True,5,1,0,0,0,0,0,3,0,0.78,0.00,0.78,0.39,2,64,1243931,12818,191061
388,1,3,True,90,10,1,0,0,1,2,31,0,0.89,0.32,1.21,0.65,4,60,1521853,0,0
388,2,8,False,90,2,0,0,0,1,0,12,0,0.00,0.04,0.04,0.66,5,60,1952448,182745,41758
388,3,7,True,90,8,0,0,1,0,2,31,0,0.00,0.02,0.02,1.37,9,60,1945720,122887,182060
388,4,16,False,90,6,0,0,1,0,0,27,0,0.00,0.00,0.00,1.00,7,60,1956435,90239,115446
388,5,20,True,90,4,0,1,0,3,0,13,0,0.06,0.01,0.07,3.57,4,60,2017850,86049,72712
389,1,3,True,33,1,0,0,0,0,0,4,0,0.00,0.04,0.04,0.10,1,60,123928,0,0
389,2,8,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,60,142089,3031,17493
389,3,7,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,59,103772,479,38419
389,4,16,False,90,9,0,0,1,0,1,34,0,0.00,0.01,0.01,1.00,11,59,99893,2401,11007
389,5,20,True,90,1,0,0,0,3,0,0,0,0.00,0.01,0.01,3.57,9,59,107181,7244,4222
390,1,3,True,90,2,0,0,0,1,0,11,0,0.00,0.14,0.14,0.65,6,55,148709,0,0
390,2,8,False,90,2,0,0,0,1,0,19,0,0.09,0.57,0.66,0.66,6,55,176387,9858,12557
390,3,7,True,90,6,0,0,1,0,0,25,0,0.00,0.03,0.03,1.37,3,55,186055,20417,23954
390,4,16,False,90,6,0,0,1,0,0,24,0,0.00,0.00,0.00,1.00,7,55,188216,11031,17543
390,5,20,True,90,1,0,0,0,3,0,-7,0,0.20,0.00,0.20,3.57,4,55,208870,21282,10748
391,1,3,True,90,9,1,0,0,1,1,28,0,0.19,0.05,0.24,0.65,7,55,980214,0,0
391,2,8,False,74,5,0,1,0,1,0,18,0,0.00,0.04,0.04,0.66,2,55,1383738,228418,35357
391,3,7,True,90,8,0,0,1,0,2,31,0,0.01,0.02,0.03,1.37,8,56,2019409,548352,120944
391,4,16,False,90,11,0,1,1,0,3,36,1,0.02,0.00,0.02,1.00,7,56,2126959,315722,162826
391,5,20,True,90,4,0,1,0,3,0,22,0,0.00,0.63,0.63,3.57,7,57,2895075,589540,41089
393,1,3,True,90,2,0,0,0,1,0,14,0,0.00,0.02,0.02,0.65,4,55,147622,0,0
393,2,8,False,88,2,0,0,0,1,0,17,0,0.00,0.02,0.02,0.66,7,55,170855,6086,14537
393,3,7,True,90,5,0,0,1,0,0,22,1,0.00,0.02,0.02,1.37,6,55,166742,9792,24283
393,4,16,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,55,166165,6115,14170
393,5,20,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,54,154215,3443,18656
395,1,3,True,56,1,0,0,0,1,0,-1,0,0.17,0.02,0.19,0.55,2,45,18491,0,0
395,2,8,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,25045,3620,2523
395,3,7,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,23634,2152,5733
395,4,16,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,44,22298,1037,4079
395,5,20,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,44,21617,1147,2731
396,1,3,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,1856,0,0
396,2,8,False,1,1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0,45,2034,102,240
396,3,7,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,2767,132,262
396,4,16,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,3187,90,283
396,5,20,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,3479,156,238
397,1,3,True,90,2,0,0,0,1,0,16,0,0.06,0.02,0.08,0.65,5,85,2354040,0,0
397,2,8,False,90,5,0,1,0,1,0,33,0,0.06,0.57,0.63,0.66,3,85,2377196,49100,173210
397,3,7,True,90,6,0,1,1,0,0,26,0,0.05,0.34,0.39,1.37,4,85,2009104,68628,431121
397,4,16,False,90,3,0,0,1,0,0,7,0,0.00,0.06,0.06,1.00,3,84,1689535,35764,361532
397,5,20,True,90,17,2,1,0,3,2,65,0,0.16,0.17,0.33,3.57,7,84,1598756,37411,176837
398,1,3,True,81,1,0,0,0,1,0,15,1,0.12,0.40,0.52,0.65,6,70,387178,0,0
398,2,8,False,90,9,0,2,0,1,1,38,0,0.87,0.45,1.32,0.66,7,70,400716,20147,46521
398,3,7,True,24,1,0,0,0,0,0,3,0,0.62,0.01,0.63,0.50,1,70,687362,262736,74879
398,4,16,False,22,-2,0,0,0,0,0,-4,0,0.00,0.02,0.02,0.10,0,70,396620,18307,209687
398,5,20,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,69,209654,2056,206635
399,1,3,True,27,8,0,2,0,0,1,28,0,0.00,0.50,0.50,0.10,0,75,679336,0,0
399,2,8,False,81,14,2,0,0,1,3,60,1,0.35,0.55,0.90,0.66,3,75,1073154,203318,41402
399,3,7,True,65,3,0,0,1,0,0,23,0,0.21,0.30,0.51,0.86,3,77,3431400,1865890,81942
399,4,16,False,45,1,0,0,0,0,0,4,0,0.03,0.06,0.09,0.20,1,78,3069702,314949,454363
399,5,20,True,84,8,1,0,0,3,1,35,0,0.13,0.13,0.26,3.18,5,78,3041594,163004,289238
400,1,3,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,75,191182,0,0
400,2,8,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,75,122950,494,70015
400,3,7,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,74,90983,453,34371
400,4,16,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,74,77943,249,14729
400,5,20,True,15,1,0,0,0,0,0,7,0,0.23,0.32,0.55,0.42,2,74,71797,271,6971
406,1,3,True,27,1,0,0,0,0,0,3,0,0.00,0.01,0.01,0.10,2,55,6303,0,0
406,2,8,False,15,1,0,0,0,0,0,9,0,0.00,0.01,0.01,0.00,0,55,8589,829,1289
406,3,7,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,55,8577,647,2147
406,4,16,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,54,8409,425,1421
406,5,20,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,54,8157,241,972
411,1,3,True,90,2,0,0,0,1,0,6,0,0.74,0.02,0.76,0.65,3,155,6209794,0,0
411,2,8,False,90,13,2,0,0,1,3,60,0,0.66,0.00,0.66,0.66,5,155,6731685,69605,103852
411,3,7,True,90,9,1,0,1,0,3,40,0,1.06,0.48,1.54,1.37,7,155,7594638,400573,40510
411,4,16,False,90,9,1,0,1,0,3,36,0,0.87,0.01,0.88,1.00,3,155,7610939,178187,132875
411,5,20,True,90,6,1,0,0,3,0,25,0,1.09,0.02,1.11,3.57,2,156,7989349,196912,24421
481,1,3,True,62,2,0,0,0,1,0,14,0,0.00,0.25,0.25,0.55,6,65,707651,0,0
481,2,8,False,81,3,0,0,0,1,0,25,1,0.07,0.22,0.29,0.66,14,64,597491,10236,153305
481,3,7,True,90,3,0,0,1,0,0,23,0,0.02,0.17,0.19,1.37,11,64,514714,41120,132919
481,4,16,False,90,5,0,0,1,0,0,18,0,0.00,0.01,0.01,1.00,14,63,447292,16389,93105
481,5,20,True,90,2,0,0,0,3,0,15,0,0.02,0.02,0.04,3.57,9,63,452582,29694,38511
616,2,8,False,8,1,0,0,0,0,0,3,0,0.00,0.12,0.12,0.00,1,55,4327,3055,349
616,3,7,True,14,1,0,0,0,0,0,5,0,0.00,0.00,0.00,0.37,5,55,15546,9299,3258
616,4,16,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,55,18618,4899,3962
616,5,20,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,55,18994,2946,3870
621,2,8,False,8,1,0,0,0,0,0,3,0,0.10,0.00,0.10,0.00,0,45,0,0,0
621,3,7,True,3,1,0,0,0,0,0,5,0,0.00,0.00,0.00,0.02,4,45,9526,6678,1926
621,4,16,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,13105,3586,2225
621,5,20,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,11797,905,1872
622,2,8,False,1,1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0,40,0,0,0
622,3,7,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,14144,9284,2205
622,4,16,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,20693,4620,2721
